Subject;Area;Word_ID;Accuracy;Type;Word_ID_num;resp_resp
11;cz;corrente;0;Studied_word;20;0
11;cz;digerire;1;Studied_word;23;1
11;cz;dolce;1;Studied_word;24;1
11;cz;dolore;0;Studied_word;27;0
11;cz;filo;1;Studied_word;30;1
11;cz;foce;0;Studied_word;32;0
11;cz;furfante;1;Studied_word;37;1
11;cz;italia;1;Studied_word;48;1
11;cz;italiana;1;Studied_word;49;1
11;cz;materasso;1;Studied_word;56;1
11;cz;morbido;1;Studied_word;58;1
11;cz;mosca;0;Studied_word;59;0
11;cz;nota;0;Studied_word;61;0
11;cz;pesce;0;Studied_word;65;0
11;cz;piume;1;Studied_word;71;1
11;cz;tela;1;Studied_word;90;1
11;cz;velenoso;1;Studied_word;95;1
11;cz;bucata;1;Unrelated;12;0
11;cz;caldo;1;Unrelated;13;0
11;cz;carina;1;Unrelated;18;0
11;cz;forno;1;Unrelated;33;0
11;cz;giovane;1;Unrelated;41;0
11;cz;gomma;1;Unrelated;43;0
11;cz;masticare;1;Unrelated;55;0
11;cz;monarchia;1;Unrelated;57;0
11;cz;pane;1;Unrelated;62;0
11;cz;pasta;1;Unrelated;63;0
11;cz;piacevole;1;Unrelated;66;0
11;cz;potere;1;Unrelated;75;0
11;cz;ragazza;1;Unrelated;78;0
11;cz;re;1;Unrelated;80;0
11;cz;ruota;1;Unrelated;82;0
11;cz;trono;1;Unrelated;92;0
12;cedx;alto;0;Critical_lure;3;1
12;cedx;freddo;1;Critical_lure;35;0
12;cedx;fumo;0;Critical_lure;36;1
12;cedx;giustizia;0;Critical_lure;42;1
12;cedx;lampada;0;Critical_lure;51;1
12;cedx;lento;0;Critical_lure;52;1
12;cedx;penna;1;Critical_lure;64;0
12;cedx;sedia;0;Critical_lure;87;1
12;cedx;basso;1;Studied_word;10;1
12;cedx;calmo;0;Studied_word;14;0
12;cedx;calore;1;Studied_word;15;1
12;cedx;desiderio;0;Studied_word;22;0
12;cedx;equita';0;Studied_word;29;0
12;cedx;ghiaccio;1;Studied_word;39;1
12;cedx;gigante;0;Studied_word;40;0
12;cedx;grattacielo;1;Studied_word;44;1
12;cedx;inchiostro;1;Studied_word;45;1
12;cedx;inquinamento;1;Studied_word;46;1
12;cedx;luce;1;Studied_word;53;1
12;cedx;pioggia;0;Studied_word;68;0
12;cedx;pipa;1;Studied_word;69;1
12;cedx;piuma;1;Studied_word;70;1
12;cedx;polizia;0;Studied_word;72;0
12;cedx;polmoni;1;Studied_word;73;1
12;cedx;poltrona;1;Studied_word;74;1
12;cedx;privata;0;Studied_word;76;0
12;cedx;scomoda;1;Studied_word;85;1
12;cedx;scuola;1;Studied_word;86;1
12;cedx;tavolo;1;Studied_word;89;1
12;cedx;tiepido;0;Studied_word;91;0
12;cedx;valzer;0;Studied_word;94;0
12;cedx;veloce;0;Studied_word;96;0
12;cedx;bello;1;Unrelated;11;0
12;cedx;caramella;1;Unrelated;17;0
12;cedx;crosata;1;Unrelated;21;0
12;cedx;dolce;1;Unrelated;25;0
12;cedx;dolere;1;Unrelated;26;0
12;cedx;donna;1;Unrelated;28;0
12;cedx;forza;1;Unrelated;34;0
12;cedx;furioso;1;Unrelated;38;0
12;cedx;ira;1;Unrelated;47;0
12;cedx;malcontento;1;Unrelated;54;0
12;cedx;piede;1;Unrelated;67;0
12;cedx;rabbia;0;Unrelated;77;1
12;cedx;ritmo;1;Unrelated;81;0
12;cedx;sapore;1;Unrelated;83;0
12;cedx;scarpa;1;Unrelated;84;0
12;cedx;uomo;1;Unrelated;93;0
12;cz;ago;0;Critical_lure;1;1
12;cz;amaro;0;Critical_lure;4;1
12;cz;bandiera;0;Critical_lure;8;1
12;cz;fiume;0;Critical_lure;31;1
12;cz;ladro;0;Critical_lure;50;1
12;cz;musica;0;Critical_lure;60;1
12;cz;ragno;1;Critical_lure;79;0
12;cz;soffice;1;Critical_lure;88;0
12;cz;alcolico;0;Studied_word;2;0
12;cz;arpa;1;Studied_word;5;1
12;cz;assassino;1;Studied_word;6;1
12;cz;asta;1;Studied_word;7;1
12;cz;bandito;1;Studied_word;9;1
12;cz;cammello;0;Studied_word;16;0
12;cz;concerto;1;Studied_word;19;1
12;cz;corrente;0;Studied_word;20;0
12;cz;digerire;0;Studied_word;23;0
12;cz;dolce;1;Studied_word;24;1
12;cz;dolore;0;Studied_word;27;0
12;cz;filo;1;Studied_word;30;1
12;cz;foce;1;Studied_word;32;1
12;cz;furfante;1;Studied_word;37;1
12;cz;italia;1;Studied_word;48;1
12;cz;italiana;0;Studied_word;49;0
12;cz;materasso;1;Studied_word;56;1
12;cz;morbido;1;Studied_word;58;1
12;cz;mosca;1;Studied_word;59;1
12;cz;nota;0;Studied_word;61;0
12;cz;pesce;1;Studied_word;65;1
12;cz;piume;1;Studied_word;71;1
12;cz;tela;1;Studied_word;90;1
12;cz;velenoso;0;Studied_word;95;0
12;cz;bucata;1;Unrelated;12;0
12;cz;caldo;1;Unrelated;13;0
12;cz;carina;1;Unrelated;18;0
12;cz;forno;1;Unrelated;33;0
12;cz;giovane;1;Unrelated;41;0
12;cz;gomma;1;Unrelated;43;0
12;cz;masticare;1;Unrelated;55;0
12;cz;monarchia;1;Unrelated;57;0
12;cz;pane;0;Unrelated;62;1
12;cz;pasta;1;Unrelated;63;0
12;cz;piacevole;1;Unrelated;66;0
12;cz;potere;1;Unrelated;75;0
12;cz;ragazza;1;Unrelated;78;0
12;cz;re;1;Unrelated;80;0
12;cz;ruota;1;Unrelated;82;0
12;cz;trono;1;Unrelated;92;0
13;cedx;ago;0;Critical_lure;1;1
13;cedx;amaro;0;Critical_lure;4;1
13;cedx;bandiera;1;Critical_lure;8;0
13;cedx;fiume;0;Critical_lure;31;1
13;cedx;ladro;1;Critical_lure;50;0
13;cedx;musica;1;Critical_lure;60;0
13;cedx;ragno;0;Critical_lure;79;1
13;cedx;soffice;1;Critical_lure;88;0
13;cedx;alcolico;0;Studied_word;2;0
13;cedx;arpa;1;Studied_word;5;1
13;cedx;assassino;1;Studied_word;6;1
13;cedx;asta;1;Studied_word;7;1
13;cedx;bandito;0;Studied_word;9;0
13;cedx;cammello;0;Studied_word;16;0
13;cedx;concerto;0;Studied_word;19;0
13;cedx;corrente;1;Studied_word;20;1
13;cedx;digerire;0;Studied_word;23;0
13;cedx;dolce;1;Studied_word;24;1
13;cedx;dolore;0;Studied_word;27;0
13;cedx;filo;1;Studied_word;30;1
13;cedx;foce;1;Studied_word;32;1
13;cedx;furfante;1;Studied_word;37;1
13;cedx;italia;1;Studied_word;48;1
13;cedx;italiana;1;Studied_word;49;1
13;cedx;materasso;1;Studied_word;56;1
13;cedx;morbido;1;Studied_word;58;1
13;cedx;mosca;1;Studied_word;59;1
13;cedx;nota;0;Studied_word;61;0
13;cedx;pesce;0;Studied_word;65;0
13;cedx;piume;0;Studied_word;71;0
13;cedx;tela;1;Studied_word;90;1
13;cedx;velenoso;1;Studied_word;95;1
13;cedx;bucata;1;Unrelated;12;0
13;cedx;caldo;1;Unrelated;13;0
13;cedx;carina;1;Unrelated;18;0
13;cedx;forno;1;Unrelated;33;0
13;cedx;giovane;1;Unrelated;41;0
13;cedx;gomma;1;Unrelated;43;0
13;cedx;masticare;1;Unrelated;55;0
13;cedx;monarchia;1;Unrelated;57;0
13;cedx;pane;1;Unrelated;62;0
13;cedx;pasta;1;Unrelated;63;0
13;cedx;piacevole;0;Unrelated;66;1
13;cedx;potere;1;Unrelated;75;0
13;cedx;ragazza;1;Unrelated;78;0
13;cedx;re;1;Unrelated;80;0
13;cedx;ruota;1;Unrelated;82;0
13;cedx;trono;1;Unrelated;92;0
13;cz;alto;1;Critical_lure;3;0
13;cz;freddo;1;Critical_lure;35;0
13;cz;fumo;0;Critical_lure;36;1
13;cz;giustizia;1;Critical_lure;42;0
13;cz;lampada;1;Critical_lure;51;0
13;cz;lento;0;Critical_lure;52;1
13;cz;penna;1;Critical_lure;64;0
13;cz;sedia;0;Critical_lure;87;1
13;cz;basso;1;Studied_word;10;1
13;cz;calmo;0;Studied_word;14;0
13;cz;calore;0;Studied_word;15;0
13;cz;desiderio;0;Studied_word;22;0
13;cz;equita';1;Studied_word;29;1
13;cz;ghiaccio;1;Studied_word;39;1
13;cz;gigante;0;Studied_word;40;0
13;cz;grattacielo;1;Studied_word;44;1
13;cz;inchiostro;0;Studied_word;45;0
13;cz;inquinamento;1;Studied_word;46;1
13;cz;luce;0;Studied_word;53;0
13;cz;pioggia;0;Studied_word;68;0
13;cz;pipa;1;Studied_word;69;1
13;cz;piuma;1;Studied_word;70;1
13;cz;polizia;1;Studied_word;72;1
13;cz;polmoni;0;Studied_word;73;0
13;cz;poltrona;1;Studied_word;74;1
13;cz;privata;1;Studied_word;76;1
13;cz;scomoda;1;Studied_word;85;1
13;cz;scuola;1;Studied_word;86;1
13;cz;tavolo;0;Studied_word;89;0
13;cz;tiepido;0;Studied_word;91;0
13;cz;valzer;1;Studied_word;94;1
13;cz;veloce;0;Studied_word;96;0
13;cz;bello;1;Unrelated;11;0
13;cz;caramella;1;Unrelated;17;0
13;cz;crosata;1;Unrelated;21;0
13;cz;dolce;0;Unrelated;25;1
13;cz;dolere;1;Unrelated;26;0
13;cz;donna;1;Unrelated;28;0
13;cz;forza;1;Unrelated;34;0
13;cz;furioso;1;Unrelated;38;0
13;cz;ira;1;Unrelated;47;0
13;cz;malcontento;1;Unrelated;54;0
13;cz;piede;1;Unrelated;67;0
13;cz;rabbia;1;Unrelated;77;0
13;cz;ritmo;1;Unrelated;81;0
13;cz;sapore;1;Unrelated;83;0
13;cz;scarpa;1;Unrelated;84;0
13;cz;uomo;1;Unrelated;93;0
14;cedx;alto;1;Critical_lure;3;0
14;cedx;freddo;1;Critical_lure;35;0
14;cedx;fumo;1;Critical_lure;36;0
14;cedx;giustizia;1;Critical_lure;42;0
14;cedx;lampada;1;Critical_lure;51;0
14;cedx;lento;1;Critical_lure;52;0
14;cedx;penna;1;Critical_lure;64;0
14;cedx;sedia;1;Critical_lure;87;0
14;cedx;basso;1;Studied_word;10;1
14;cedx;calmo;1;Studied_word;14;1
14;cedx;calore;0;Studied_word;15;0
14;cedx;desiderio;0;Studied_word;22;0
14;cedx;equita';1;Studied_word;29;1
14;cedx;ghiaccio;1;Studied_word;39;1
14;cedx;gigante;1;Studied_word;40;1
14;cedx;grattacielo;1;Studied_word;44;1
14;cedx;inchiostro;1;Studied_word;45;1
14;cedx;inquinamento;1;Studied_word;46;1
14;cedx;luce;1;Studied_word;53;1
14;cedx;pioggia;1;Studied_word;68;1
14;cedx;pipa;1;Studied_word;69;1
14;cedx;piuma;0;Studied_word;70;0
14;cedx;polizia;1;Studied_word;72;1
14;cedx;polmoni;1;Studied_word;73;1
14;cedx;poltrona;1;Studied_word;74;1
14;cedx;privata;0;Studied_word;76;0
14;cedx;scomoda;1;Studied_word;85;1
14;cedx;scuola;1;Studied_word;86;1
14;cedx;tavolo;1;Studied_word;89;1
14;cedx;tiepido;1;Studied_word;91;1
14;cedx;valzer;1;Studied_word;94;1
14;cedx;veloce;1;Studied_word;96;1
14;cedx;bello;1;Unrelated;11;0
14;cedx;caramella;1;Unrelated;17;0
14;cedx;crosata;1;Unrelated;21;0
14;cedx;dolce;1;Unrelated;25;0
14;cedx;dolere;1;Unrelated;26;0
14;cedx;donna;1;Unrelated;28;0
14;cedx;forza;1;Unrelated;34;0
14;cedx;furioso;1;Unrelated;38;0
14;cedx;ira;1;Unrelated;47;0
14;cedx;malcontento;1;Unrelated;54;0
14;cedx;piede;1;Unrelated;67;0
14;cedx;rabbia;1;Unrelated;77;0
14;cedx;ritmo;0;Unrelated;81;1
14;cedx;sapore;1;Unrelated;83;0
14;cedx;scarpa;1;Unrelated;84;0
14;cedx;uomo;1;Unrelated;93;0
14;cz;ago;1;Critical_lure;1;0
14;cz;amaro;1;Critical_lure;4;0
14;cz;bandiera;1;Critical_lure;8;0
14;cz;fiume;1;Critical_lure;31;0
14;cz;ladro;1;Critical_lure;50;0
14;cz;musica;1;Critical_lure;60;0
14;cz;ragno;1;Critical_lure;79;0
14;cz;soffice;0;Critical_lure;88;1
14;cz;alcolico;1;Studied_word;2;1
14;cz;arpa;1;Studied_word;5;1
14;cz;assassino;1;Studied_word;6;1
14;cz;asta;1;Studied_word;7;1
14;cz;bandito;1;Studied_word;9;1
14;cz;cammello;1;Studied_word;16;1
14;cz;concerto;1;Studied_word;19;1
14;cz;corrente;1;Studied_word;20;1
14;cz;digerire;1;Studied_word;23;1
14;cz;dolce;1;Studied_word;24;1
14;cz;dolore;1;Studied_word;27;1
14;cz;filo;1;Studied_word;30;1
14;cz;foce;1;Studied_word;32;1
14;cz;furfante;1;Studied_word;37;1
14;cz;italia;1;Studied_word;48;1
14;cz;italiana;1;Studied_word;49;1
14;cz;materasso;1;Studied_word;56;1
14;cz;morbido;1;Studied_word;58;1
14;cz;mosca;1;Studied_word;59;1
14;cz;nota;1;Studied_word;61;1
14;cz;pesce;0;Studied_word;65;0
14;cz;piume;1;Studied_word;71;1
14;cz;tela;1;Studied_word;90;1
14;cz;velenoso;1;Studied_word;95;1
14;cz;bucata;1;Unrelated;12;0
14;cz;caldo;1;Unrelated;13;0
14;cz;carina;1;Unrelated;18;0
14;cz;forno;1;Unrelated;33;0
14;cz;giovane;1;Unrelated;41;0
14;cz;gomma;1;Unrelated;43;0
14;cz;masticare;1;Unrelated;55;0
14;cz;monarchia;1;Unrelated;57;0
14;cz;pane;1;Unrelated;62;0
14;cz;pasta;1;Unrelated;63;0
14;cz;piacevole;1;Unrelated;66;0
14;cz;potere;1;Unrelated;75;0
14;cz;ragazza;1;Unrelated;78;0
14;cz;re;1;Unrelated;80;0
14;cz;ruota;1;Unrelated;82;0
14;cz;trono;1;Unrelated;92;0
15;cedx;alto;0;Critical_lure;3;1
15;cedx;freddo;1;Critical_lure;35;0
15;cedx;fumo;1;Critical_lure;36;0
15;cedx;giustizia;0;Critical_lure;42;1
15;cedx;lampada;1;Critical_lure;51;0
15;cedx;lento;0;Critical_lure;52;1
15;cedx;penna;0;Critical_lure;64;1
15;cedx;sedia;1;Critical_lure;87;0
15;cedx;basso;0;Studied_word;10;0
15;cedx;calmo;1;Studied_word;14;1
15;cedx;calore;0;Studied_word;15;0
15;cedx;desiderio;0;Studied_word;22;0
15;cedx;equita';1;Studied_word;29;1
15;cedx;ghiaccio;1;Studied_word;39;1
15;cedx;gigante;1;Studied_word;40;1
15;cedx;grattacielo;1;Studied_word;44;1
15;cedx;inchiostro;0;Studied_word;45;0
15;cedx;inquinamento;0;Studied_word;46;0
15;cedx;luce;1;Studied_word;53;1
15;cedx;pioggia;0;Studied_word;68;0
15;cedx;pipa;0;Studied_word;69;0
15;cedx;piuma;0;Studied_word;70;0
15;cedx;polizia;1;Studied_word;72;1
15;cedx;polmoni;1;Studied_word;73;1
15;cedx;poltrona;1;Studied_word;74;1
15;cedx;privata;0;Studied_word;76;0
15;cedx;scomoda;1;Studied_word;85;1
15;cedx;scuola;0;Studied_word;86;0
15;cedx;tavolo;1;Studied_word;89;1
15;cedx;tiepido;1;Studied_word;91;1
15;cedx;valzer;1;Studied_word;94;1
15;cedx;veloce;1;Studied_word;96;1
15;cedx;bello;1;Unrelated;11;0
15;cedx;caramella;1;Unrelated;17;0
15;cedx;crosata;1;Unrelated;21;0
15;cedx;dolce;1;Unrelated;25;0
15;cedx;dolere;1;Unrelated;26;0
15;cedx;donna;1;Unrelated;28;0
15;cedx;forza;1;Unrelated;34;0
15;cedx;furioso;1;Unrelated;38;0
15;cedx;ira;1;Unrelated;47;0
15;cedx;malcontento;1;Unrelated;54;0
15;cedx;piede;1;Unrelated;67;0
15;cedx;rabbia;1;Unrelated;77;0
15;cedx;ritmo;0;Unrelated;81;1
15;cedx;sapore;1;Unrelated;83;0
15;cedx;scarpa;1;Unrelated;84;0
15;cedx;uomo;1;Unrelated;93;0
15;cz;ago;1;Critical_lure;1;0
15;cz;amaro;1;Critical_lure;4;0
15;cz;bandiera;0;Critical_lure;8;1
15;cz;fiume;0;Critical_lure;31;1
15;cz;ladro;1;Critical_lure;50;0
15;cz;musica;1;Critical_lure;60;0
15;cz;ragno;0;Critical_lure;79;1
15;cz;soffice;0;Critical_lure;88;1
15;cz;alcolico;1;Studied_word;2;1
15;cz;arpa;1;Studied_word;5;1
15;cz;assassino;1;Studied_word;6;1
15;cz;asta;1;Studied_word;7;1
15;cz;bandito;1;Studied_word;9;1
15;cz;cammello;1;Studied_word;16;1
15;cz;concerto;1;Studied_word;19;1
15;cz;corrente;1;Studied_word;20;1
15;cz;digerire;1;Studied_word;23;1
15;cz;dolce;1;Studied_word;24;1
15;cz;dolore;1;Studied_word;27;1
15;cz;filo;0;Studied_word;30;0
15;cz;foce;1;Studied_word;32;1
15;cz;furfante;1;Studied_word;37;1
15;cz;italia;1;Studied_word;48;1
15;cz;italiana;1;Studied_word;49;1
15;cz;materasso;0;Studied_word;56;0
15;cz;morbido;1;Studied_word;58;1
15;cz;mosca;0;Studied_word;59;0
15;cz;nota;1;Studied_word;61;1
15;cz;pesce;1;Studied_word;65;1
15;cz;piume;0;Studied_word;71;0
15;cz;tela;1;Studied_word;90;1
15;cz;velenoso;0;Studied_word;95;0
15;cz;bucata;1;Unrelated;12;0
15;cz;caldo;1;Unrelated;13;0
15;cz;carina;1;Unrelated;18;0
15;cz;forno;1;Unrelated;33;0
15;cz;giovane;1;Unrelated;41;0
15;cz;gomma;1;Unrelated;43;0
15;cz;masticare;1;Unrelated;55;0
15;cz;monarchia;1;Unrelated;57;0
15;cz;pane;1;Unrelated;62;0
15;cz;pasta;1;Unrelated;63;0
15;cz;piacevole;1;Unrelated;66;0
15;cz;potere;1;Unrelated;75;0
15;cz;ragazza;1;Unrelated;78;0
15;cz;re;1;Unrelated;80;0
15;cz;ruota;1;Unrelated;82;0
15;cz;trono;1;Unrelated;92;0
16;cedx;ago;1;Critical_lure;1;0
16;cedx;amaro;0;Critical_lure;4;1
16;cedx;bandiera;0;Critical_lure;8;1
16;cedx;fiume;0;Critical_lure;31;1
16;cedx;ladro;1;Critical_lure;50;0
16;cedx;musica;0;Critical_lure;60;1
16;cedx;ragno;0;Critical_lure;79;1
16;cedx;soffice;1;Critical_lure;88;0
16;cedx;alcolico;1;Studied_word;2;1
16;cedx;arpa;1;Studied_word;5;1
16;cedx;assassino;1;Studied_word;6;1
16;cedx;asta;1;Studied_word;7;1
16;cedx;bandito;1;Studied_word;9;1
16;cedx;cammello;1;Studied_word;16;1
16;cedx;concerto;1;Studied_word;19;1
16;cedx;corrente;0;Studied_word;20;0
16;cedx;digerire;1;Studied_word;23;1
16;cedx;dolce;1;Studied_word;24;1
16;cedx;dolore;1;Studied_word;27;1
16;cedx;filo;1;Studied_word;30;1
16;cedx;foce;1;Studied_word;32;1
16;cedx;furfante;1;Studied_word;37;1
16;cedx;italia;0;Studied_word;48;0
16;cedx;italiana;1;Studied_word;49;1
16;cedx;materasso;1;Studied_word;56;1
16;cedx;morbido;1;Studied_word;58;1
16;cedx;mosca;1;Studied_word;59;1
16;cedx;nota;1;Studied_word;61;1
16;cedx;pesce;1;Studied_word;65;1
16;cedx;piume;1;Studied_word;71;1
16;cedx;tela;1;Studied_word;90;1
16;cedx;velenoso;1;Studied_word;95;1
16;cedx;bucata;1;Unrelated;12;0
16;cedx;caldo;0;Unrelated;13;1
16;cedx;carina;1;Unrelated;18;0
16;cedx;forno;1;Unrelated;33;0
16;cedx;giovane;1;Unrelated;41;0
16;cedx;gomma;1;Unrelated;43;0
16;cedx;masticare;0;Unrelated;55;1
16;cedx;monarchia;1;Unrelated;57;0
16;cedx;pane;1;Unrelated;62;0
16;cedx;pasta;1;Unrelated;63;0
16;cedx;piacevole;1;Unrelated;66;0
16;cedx;potere;1;Unrelated;75;0
16;cedx;ragazza;1;Unrelated;78;0
16;cedx;re;1;Unrelated;80;0
16;cedx;ruota;1;Unrelated;82;0
16;cedx;trono;1;Unrelated;92;0
16;cz;alto;0;Critical_lure;3;1
16;cz;freddo;0;Critical_lure;35;1
16;cz;fumo;1;Critical_lure;36;0
16;cz;giustizia;0;Critical_lure;42;1
16;cz;lampada;1;Critical_lure;51;0
16;cz;lento;0;Critical_lure;52;1
16;cz;penna;0;Critical_lure;64;1
16;cz;sedia;0;Critical_lure;87;1
16;cz;basso;1;Studied_word;10;1
16;cz;calmo;0;Studied_word;14;0
16;cz;calore;0;Studied_word;15;0
16;cz;desiderio;0;Studied_word;22;0
16;cz;equita';1;Studied_word;29;1
16;cz;ghiaccio;1;Studied_word;39;1
16;cz;gigante;1;Studied_word;40;1
16;cz;grattacielo;1;Studied_word;44;1
16;cz;inchiostro;1;Studied_word;45;1
16;cz;inquinamento;1;Studied_word;46;1
16;cz;luce;1;Studied_word;53;1
16;cz;pioggia;1;Studied_word;68;1
16;cz;pipa;1;Studied_word;69;1
16;cz;piuma;1;Studied_word;70;1
16;cz;polizia;1;Studied_word;72;1
16;cz;polmoni;1;Studied_word;73;1
16;cz;poltrona;1;Studied_word;74;1
16;cz;privata;1;Studied_word;76;1
16;cz;scomoda;1;Studied_word;85;1
16;cz;scuola;1;Studied_word;86;1
16;cz;tavolo;1;Studied_word;89;1
16;cz;tiepido;0;Studied_word;91;0
16;cz;valzer;1;Studied_word;94;1
16;cz;veloce;1;Studied_word;96;1
16;cz;bello;1;Unrelated;11;0
16;cz;caramella;1;Unrelated;17;0
16;cz;crosata;1;Unrelated;21;0
16;cz;dolce;1;Unrelated;25;0
16;cz;dolere;1;Unrelated;26;0
16;cz;donna;1;Unrelated;28;0
16;cz;forza;1;Unrelated;34;0
16;cz;furioso;1;Unrelated;38;0
16;cz;ira;1;Unrelated;47;0
16;cz;malcontento;1;Unrelated;54;0
16;cz;piede;1;Unrelated;67;0
16;cz;rabbia;1;Unrelated;77;0
16;cz;ritmo;0;Unrelated;81;1
16;cz;sapore;1;Unrelated;83;0
16;cz;scarpa;1;Unrelated;84;0
16;cz;uomo;1;Unrelated;93;0
17;cedx;alto;0;Critical_lure;3;1
17;cedx;freddo;1;Critical_lure;35;0
17;cedx;fumo;0;Critical_lure;36;1
17;cedx;giustizia;0;Critical_lure;42;1
17;cedx;lampada;0;Critical_lure;51;1
17;cedx;lento;0;Critical_lure;52;1
17;cedx;penna;0;Critical_lure;64;1
17;cedx;sedia;0;Critical_lure;87;1
17;cedx;basso;1;Studied_word;10;1
17;cedx;calmo;1;Studied_word;14;1
17;cedx;calore;1;Studied_word;15;1
17;cedx;desiderio;1;Studied_word;22;1
17;cedx;equita';0;Studied_word;29;0
17;cedx;ghiaccio;1;Studied_word;39;1
17;cedx;gigante;1;Studied_word;40;1
17;cedx;grattacielo;1;Studied_word;44;1
17;cedx;inchiostro;1;Studied_word;45;1
17;cedx;inquinamento;0;Studied_word;46;0
17;cedx;luce;1;Studied_word;53;1
17;cedx;pioggia;0;Studied_word;68;0
17;cedx;pipa;1;Studied_word;69;1
17;cedx;piuma;1;Studied_word;70;1
17;cedx;polizia;1;Studied_word;72;1
17;cedx;polmoni;0;Studied_word;73;0
17;cedx;poltrona;1;Studied_word;74;1
17;cedx;privata;0;Studied_word;76;0
17;cedx;scomoda;1;Studied_word;85;1
17;cedx;scuola;1;Studied_word;86;1
17;cedx;tavolo;0;Studied_word;89;0
17;cedx;tiepido;0;Studied_word;91;0
17;cedx;valzer;0;Studied_word;94;0
17;cedx;veloce;1;Studied_word;96;1
17;cedx;bello;1;Unrelated;11;0
17;cedx;caramella;1;Unrelated;17;0
17;cedx;crosata;1;Unrelated;21;0
17;cedx;dolce;0;Unrelated;25;1
17;cedx;dolere;1;Unrelated;26;0
17;cedx;donna;1;Unrelated;28;0
17;cedx;forza;0;Unrelated;34;1
17;cedx;furioso;0;Unrelated;38;1
17;cedx;ira;1;Unrelated;47;0
17;cedx;malcontento;1;Unrelated;54;0
17;cedx;piede;0;Unrelated;67;1
17;cedx;rabbia;0;Unrelated;77;1
17;cedx;ritmo;0;Unrelated;81;1
17;cedx;sapore;1;Unrelated;83;0
17;cedx;scarpa;0;Unrelated;84;1
17;cedx;uomo;1;Unrelated;93;0
17;cz;ago;0;Critical_lure;1;1
17;cz;amaro;1;Critical_lure;4;0
17;cz;bandiera;1;Critical_lure;8;0
17;cz;fiume;1;Critical_lure;31;0
17;cz;ladro;1;Critical_lure;50;0
17;cz;musica;1;Critical_lure;60;0
17;cz;ragno;0;Critical_lure;79;1
17;cz;soffice;0;Critical_lure;88;1
17;cz;alcolico;1;Studied_word;2;1
17;cz;arpa;1;Studied_word;5;1
17;cz;assassino;0;Studied_word;6;0
17;cz;asta;0;Studied_word;7;0
17;cz;bandito;0;Studied_word;9;0
17;cz;cammello;0;Studied_word;16;0
17;cz;concerto;0;Studied_word;19;0
17;cz;corrente;1;Studied_word;20;1
17;cz;digerire;1;Studied_word;23;1
17;cz;dolce;0;Studied_word;24;0
17;cz;dolore;1;Studied_word;27;1
17;cz;filo;0;Studied_word;30;0
17;cz;foce;0;Studied_word;32;0
17;cz;furfante;0;Studied_word;37;0
17;cz;italia;1;Studied_word;48;1
17;cz;italiana;0;Studied_word;49;0
17;cz;materasso;0;Studied_word;56;0
17;cz;morbido;1;Studied_word;58;1
17;cz;mosca;0;Studied_word;59;0
17;cz;nota;0;Studied_word;61;0
17;cz;pesce;0;Studied_word;65;0
17;cz;piume;1;Studied_word;71;1
17;cz;tela;0;Studied_word;90;0
17;cz;velenoso;0;Studied_word;95;0
17;cz;bucata;0;Unrelated;12;1
17;cz;caldo;0;Unrelated;13;1
17;cz;carina;1;Unrelated;18;0
17;cz;forno;0;Unrelated;33;1
17;cz;giovane;1;Unrelated;41;0
17;cz;gomma;0;Unrelated;43;1
17;cz;masticare;0;Unrelated;55;1
17;cz;monarchia;1;Unrelated;57;0
17;cz;pane;1;Unrelated;62;0
17;cz;pasta;0;Unrelated;63;1
17;cz;piacevole;1;Unrelated;66;0
17;cz;potere;1;Unrelated;75;0
17;cz;ragazza;1;Unrelated;78;0
17;cz;re;1;Unrelated;80;0
17;cz;ruota;0;Unrelated;82;1
17;cz;trono;1;Unrelated;92;0
18;cedx;ago;0;Critical_lure;1;1
18;cedx;amaro;0;Critical_lure;4;1
18;cedx;bandiera;0;Critical_lure;8;1
18;cedx;fiume;0;Critical_lure;31;1
18;cedx;ladro;0;Critical_lure;50;1
18;cedx;musica;1;Critical_lure;60;0
18;cedx;ragno;0;Critical_lure;79;1
18;cedx;soffice;1;Critical_lure;88;0
18;cedx;alcolico;0;Studied_word;2;0
18;cedx;arpa;1;Studied_word;5;1
18;cedx;assassino;1;Studied_word;6;1
18;cedx;asta;1;Studied_word;7;1
18;cedx;bandito;1;Studied_word;9;1
18;cedx;cammello;1;Studied_word;16;1
18;cedx;concerto;1;Studied_word;19;1
18;cedx;corrente;1;Studied_word;20;1
18;cedx;digerire;1;Studied_word;23;1
18;cedx;dolce;1;Studied_word;24;1
18;cedx;dolore;1;Studied_word;27;1
18;cedx;filo;1;Studied_word;30;1
18;cedx;foce;1;Studied_word;32;1
18;cedx;furfante;1;Studied_word;37;1
18;cedx;italia;1;Studied_word;48;1
18;cedx;italiana;1;Studied_word;49;1
18;cedx;materasso;0;Studied_word;56;0
18;cedx;morbido;1;Studied_word;58;1
18;cedx;mosca;1;Studied_word;59;1
18;cedx;nota;1;Studied_word;61;1
18;cedx;pesce;1;Studied_word;65;1
18;cedx;piume;1;Studied_word;71;1
18;cedx;tela;1;Studied_word;90;1
18;cedx;velenoso;1;Studied_word;95;1
18;cedx;bucata;1;Unrelated;12;0
18;cedx;caldo;1;Unrelated;13;0
18;cedx;carina;1;Unrelated;18;0
18;cedx;forno;1;Unrelated;33;0
